Kenvue Price to Free Cash Flow Ratio Historical Data,Kenvue Price to Free Cash Flow Ratio Historical Data,Kenvue Price to Free Cash Flow Ratio Historical Data,Kenvue Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-08-30,21.95,,23.2
2024-06-30,18.18,$0.95,19.21
2024-03-31,21.46,$1.54,13.94
