Fidelis Insurance Holdings Price to Free Cash Flow Ratio Historical Data,Fidelis Insurance Holdings Price to Free Cash Flow Ratio Historical Data,Fidelis Insurance Holdings Price to Free Cash Flow Ratio Historical Data,Fidelis Insurance Holdings Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-10-17,17.98,,138.2
2024-06-30,16.31,$0.13,125.37
2024-03-31,19.48,$-0.30,0.0
