SharkNinja Price to Free Cash Flow Ratio Historical Data,SharkNinja Price to Free Cash Flow Ratio Historical Data,SharkNinja Price to Free Cash Flow Ratio Historical Data,SharkNinja Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-10-17,106.07,,176.67
2024-06-30,75.15,$0.60,125.17
