Atlanta Braves Holdings Price to Free Cash Flow Ratio Historical Data,Atlanta Braves Holdings Price to Free Cash Flow Ratio Historical Data,Atlanta Braves Holdings Price to Free Cash Flow Ratio Historical Data,Atlanta Braves Holdings Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-10-17,43.97,,0.0
2024-06-30,41.33,$-1.09,0.0
