Diebold Nixdorf Price to Free Cash Flow Ratio Historical Data,Diebold Nixdorf Price to Free Cash Flow Ratio Historical Data,Diebold Nixdorf Price to Free Cash Flow Ratio Historical Data,Diebold Nixdorf Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-10-17,46.0,,0.0
2024-06-30,38.48,$-3.92,0.0
