GE HealthCare Technologies Price to Free Cash Flow Ratio Historical Data,GE HealthCare Technologies Price to Free Cash Flow Ratio Historical Data,GE HealthCare Technologies Price to Free Cash Flow Ratio Historical Data,GE HealthCare Technologies Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-06-24,78.85,,21.72
2024-03-31,90.91,$3.63,25.04
2023-12-31,77.32,$3.74,20.65
