ARM Holdings Price to Free Cash Flow Ratio Historical Data,ARM Holdings Price to Free Cash Flow Ratio Historical Data,ARM Holdings Price to Free Cash Flow Ratio Historical Data,ARM Holdings Price to Free Cash Flow Ratio Historical Data
Date,Stock Price,TTM FCF per Share,Price to FCF Ratio
2024-10-17,154.6,,236.17
2024-06-30,163.62,$0.65,249.95
