,open,high,low,close,adjclose,volume,ticker
1970-03-25,3.6130480766296387,3.7877728939056396,3.6130480766296387,3.687930107116699,0.5120297074317932,1730727,GE
1970-03-26,3.687930107116699,3.775291919708252,3.681689977645874,3.700411081314087,0.5137617588043213,1760774,GE
1970-03-30,3.6941699981689453,3.6941699981689453,3.6442489624023438,3.6692099571228027,0.509430468082428,628991,GE
1970-03-31,3.6692099571228027,3.6941699981689453,3.650489091873169,3.681689977645874,0.5111629366874695,628991,GE
1970-04-01,3.687930107116699,3.737852096557617,3.687930107116699,3.7191309928894043,0.5163612365722656,1057666,GE
1970-04-02,3.7191309928894043,3.7316110134124756,3.687930107116699,3.7191309928894043,0.5163612365722656,572903,GE
1970-04-03,3.7191309928894043,3.7440919876098633,3.706650972366333,3.706650972366333,0.5146290063858032,793250,GE
1970-04-06,3.706650972366333,3.737852096557617,3.6941699981689453,3.7191309928894043,0.5163612365722656,388612,GE
1970-04-07,3.7316110134124756,3.7815330028533936,3.7316110134124756,3.7565720081329346,0.5215595364570618,600947,GE
1970-04-08,3.7565720081329346,3.7877728939056396,3.737852096557617,3.7503321170806885,0.5206930637359619,951499,GE
1970-04-09,3.7503321170806885,3.8127329349517822,3.7503321170806885,3.7877728939056396,0.5258915424346924,1079701,GE
1970-04-10,3.7877728939056396,3.8127329349517822,3.7440919876098633,3.8127329349517822,0.5293570756912231,757193,GE
1970-04-13,3.8127329349517822,3.8439340591430664,3.7815330028533936,3.800252914428711,0.5276241302490234,526830,GE
1970-04-14,3.800252914428711,3.800252914428711,3.7191309928894043,3.7253708839416504,0.5172275304794312,955505,GE
1970-04-15,3.7253708839416504,3.7628118991851807,3.7191309928894043,3.7440919876098633,0.5198270678520203,562887,GE
1970-04-16,3.7440919876098633,3.775291919708252,3.7191309928894043,3.7565720081329346,0.5215595364570618,961515,GE
1970-04-17,3.7565720081329346,3.7815330028533936,3.712891101837158,3.7815330028533936,0.5250250101089478,626988,GE
1970-04-20,3.7815330028533936,3.794013023376465,3.7191309928894043,3.775291919708252,0.5241584181785583,484764,GE
1970-04-21,3.775291919708252,3.818974018096924,3.7565720081329346,3.794013023376465,0.5267581343650818,386609,GE
1970-04-22,3.7877728939056396,3.7877728939056396,3.6941699981689453,3.706650972366333,0.5146290063858032,639007,GE
1970-04-23,3.687930107116699,3.687930107116699,3.6442489624023438,3.6567299365997314,0.5076978802680969,993565,GE
1970-04-24,3.6380090713500977,3.6380090713500977,3.594327926635742,3.619288921356201,0.5024994611740112,765206,GE
1970-04-27,3.619288921356201,3.619288921356201,3.5069661140441895,3.525686025619507,0.4895035922527313,1119764,GE
1970-04-28,3.525686025619507,3.569366931915283,3.4757649898529053,3.4757649898529053,0.4825727641582489,649023,GE
1970-04-29,3.4757649898529053,3.563127040863037,3.4757649898529053,3.563127040863037,0.4947018027305603,789243,GE
1970-04-30,3.563127040863037,3.594327926635742,3.494486093521118,3.556886911392212,0.4938356578350067,891404,GE
1970-05-01,3.556886911392212,3.569366931915283,3.494486093521118,3.563127040863037,0.4947018027305603,570899,GE
1970-05-04,3.563127040863037,3.575608015060425,3.40712308883667,3.4445641040802,0.4782407879829407,1121767,GE
