GE HealthCare Technologies PE Ratio Historical Data,GE HealthCare Technologies PE Ratio Historical Data,GE HealthCare Technologies PE Ratio Historical Data,GE HealthCare Technologies PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2024-05-24,79.85,,23.35
2024-03-31,90.91,$3.42,26.58
2023-12-31,77.32,$3.02,25.6
