Date,Quarterly Net Income
2024-03-31,264.0
2023-12-31,-349.0
2023-09-30,4374.0
2023-06-30,650.0
2023-03-31,117.0
2022-12-31,319.0
2022-09-30,1214.0
2022-06-30,379.0
2022-03-31,-19.0
2021-12-31,55.0
2021-09-30,834.0
2021-06-30,-68.0
2021-03-31,-1172.0
2020-12-31,-3888.0
2020-09-30,219.0
2020-06-30,-576.0
2020-03-31,-341.0
2019-12-31,
2018-12-31,
2017-12-31,
