Date,Quarterly Net Income
2024-03-31,-113.0
2023-12-31,767.0
2023-09-30,1730.0
2023-06-30,1379.0
2023-03-31,2841.0
2022-12-31,1616.0
2022-09-30,2143.0
2022-06-30,1317.0
2022-03-31,1476.0
2021-12-31,1899.0
2021-09-30,1884.0
2021-06-30,464.0
2021-03-31,1646.0
2020-12-31,1615.0
2020-09-30,2021.0
2020-06-30,1803.0
2020-03-31,1825.0
2019-12-31,1703.0
2019-09-30,1968.0
2019-06-30,2179.0
2019-03-31,1992.0
2018-12-31,1928.0
2018-09-30,1859.0
2018-06-30,2296.0
2018-03-31,2311.0
2017-12-31,-4264.0
2017-09-30,2021.0
2017-06-30,2151.0
2017-03-31,2071.0
2016-12-31,1935.0
2016-09-30,2017.0
2016-06-30,1870.0
2016-03-31,1900.0
2015-12-31,1800.0
2015-09-30,1863.0
2015-06-30,1653.0
2015-03-31,1623.0
2014-12-31,1294.0
2014-09-30,1244.0
2014-06-30,1547.0
2014-03-31,1073.0
2013-12-31,1021.0
2013-09-30,1368.0
2013-06-30,1258.0
2013-03-31,1434.0
2012-12-31,788.0
2012-09-30,1107.0
2012-06-30,1266.0
2012-03-31,1184.0
2011-12-31,934.0
2011-09-30,454.0
2011-06-30,1170.0
2011-03-31,1125.0
2010-12-31,1022.0
2010-09-30,1236.0
2010-06-30,1202.0
2010-03-31,1167.0
2009-12-31,931.0
2009-09-30,1386.0
2009-06-30,1269.0
2009-03-31,1019.0
