Date,Quarterly Net Income
2024-03-31,224.0
2023-12-31,87.0
2023-09-30,-110.0
2023-06-30,105.0
2023-03-31,3.0
2022-12-31,182.0
2022-09-30,114.0
2022-06-30,225.0
2022-03-31,
