Atmus Filtration Technologies PE Ratio Historical Data,Atmus Filtration Technologies PE Ratio Historical Data,Atmus Filtration Technologies PE Ratio Historical Data,Atmus Filtration Technologies PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2024-10-17,39.78,,19.13
2024-06-30,28.78,$2.08,13.84
2024-03-31,32.25,$1.96,16.45
