Liberty Media - Liberty Formula One Series A PE Ratio Historical Data,Liberty Media - Liberty Formula One Series A PE Ratio Historical Data,Liberty Media - Liberty Formula One Series A PE Ratio Historical Data,Liberty Media - Liberty Formula One Series A PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2024-10-17,74.26,,68.76
2023-06-30,67.62,$1.08,62.61
2024-06-30,64.23,$1.06,60.59
