Fidelis Insurance Holdings PE Ratio Historical Data,Fidelis Insurance Holdings PE Ratio Historical Data,Fidelis Insurance Holdings PE Ratio Historical Data,Fidelis Insurance Holdings PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2024-10-17,17.98,,9.51
2024-06-30,16.31,$1.89,8.63
2024-03-31,19.48,$2.19,8.89
