Intapp PE Ratio Historical Data,Intapp PE Ratio Historical Data,Intapp PE Ratio Historical Data,Intapp PE Ratio Historical Data
Date,Stock Price,TTM Net EPS,PE Ratio
2024-10-17,49.78,,0.0
2024-06-30,36.67,$-0.45,0.0
2024-03-31,34.3,$-0.61,0.0
2023-12-31,38.02,$-0.80,0.0
2023-09-30,33.52,$-0.98,0.0
2023-06-30,41.91,$-1.08,0.0
2023-03-31,44.84,$-1.26,0.0
2022-12-31,24.94,$-1.45,0.0
2022-09-30,18.67,$-1.54,0.0
2022-06-30,14.64,$-1.64,0.0
2022-03-31,24.01,$-1.97,0.0
